input_text,target_text,conversation_id,windex,split,corpus
"dialog acts:
fe004: okay. (187)
fe046: yeah. (188)
mn015: now (189)",Statement,Bed006,189,train,mrda
"dialog acts:
fe046: yeah. (188)
mn015: now (189)
fe004: don't worry. (190)",Statement,Bed006,190,train,mrda
"dialog acts:
mn015: now (189)
fe004: don't worry. (190)
fe004: we this doesn't concern you anymore robert. (191)",Statement,Bed006,191,train,mrda
"dialog acts:
fe004: don't worry. (190)
fe004: we this doesn't concern you anymore robert. (191)
fe004: it's fine. (192)",Statement,Bed006,192,train,mrda
"dialog acts:
fe004: we this doesn't concern you anymore robert. (191)
fe004: it's fine. (192)
mn015: how however i suggest that if you if you look at your email carefully you may think you may find that you already have it. (193)",Statement,Bed006,193,train,mrda
"dialog acts:
fe004: it's fine. (192)
mn015: how however i suggest that if you if you look at your email carefully you may think you may find that you already have it. (193)
fe004: oops! (194)",Statement,Bed006,194,train,mrda
"dialog acts:
mn015: how however i suggest that if you if you look at your email carefully you may think you may find that you already have it. (193)
fe004: oops! (194)
fe004: already? (195)",Yes-No-question,Bed006,195,train,mrda
"dialog acts:
fe004: oops! (194)
fe004: already? (195)
fe004: really? (196)",Rhetorical Question,Bed006,196,train,mrda
"dialog acts:
fe004: already? (195)
fe004: really? (196)
fe004: oops! (197)",Statement,Bed006,197,train,mrda
"dialog acts:
fe004: really? (196)
fe004: oops! (197)
mn015: maybe. (198)",Statement,Bed006,198,train,mrda
"dialog acts:
fe004: oops! (197)
mn015: maybe. (198)
mn015: okay. (199)",Statement,Bed006,199,train,mrda
"dialog acts:
mn015: maybe. (198)
mn015: okay. (199)
fe004: i don't remember getting anything. (200)",Statement,Bed006,200,train,mrda
"dialog acts:
mn015: okay. (199)
fe004: i don't remember getting anything. (200)
mn015: we'll see. (201)",Statement,Bed006,201,train,mrda
"dialog acts:
fe004: i don't remember getting anything. (200)
mn015: we'll see. (201)
mn015: anyhow. (202)",Statement,Bed006,202,train,mrda
"dialog acts:
mn015: we'll see. (201)
mn015: anyhow. (202)
mn015: um the uh (203)",Floor Holder,Bed006,203,train,mrda
"dialog acts:
mn015: anyhow. (202)
mn015: um the uh (203)
mn015: yeah not only cogsci. (204)",Floor Grabber,Bed006,204,train,mrda
"dialog acts:
mn015: um the uh (203)
mn015: yeah not only cogsci. (204)
mn015: also we will talk about linguistics and of course computer science. (205)",Statement,Bed006,205,train,mrda
"dialog acts:
mn015: yeah not only cogsci. (204)
mn015: also we will talk about linguistics and of course computer science. (205)
fe004: uhhuh. (206)",Statement,Bed006,206,train,mrda
"dialog acts:
mn015: also we will talk about linguistics and of course computer science. (205)
fe004: uhhuh. (206)
mn015: um and then secondly we had you may remember um the problem with the re phrasing. (207)",Floor Grabber,Bed006,207,train,mrda
"dialog acts:
fe004: uhhuh. (206)
mn015: um and then secondly we had you may remember um the problem with the re phrasing. (207)
mn015: that subject always rephrase sort of the task that uh we gave them. (208)",Statement,Bed006,208,train,mrda
"dialog acts:
mn015: um and then secondly we had you may remember um the problem with the re phrasing. (207)
mn015: that subject always rephrase sort of the task that uh we gave them. (208)
me003: right. (209)",Continuer,Bed006,209,train,mrda
"dialog acts:
mn015: that subject always rephrase sort of the task that uh we gave them. (208)
me003: right. (209)
mn015: and so we had a meeting on friday talking about how to avoid that. (210)",Statement,Bed006,210,train,mrda
"dialog acts:
me003: right. (209)
mn015: and so we had a meeting on friday talking about how to avoid that. (210)
mn015: and it proved finally fruitful in the sense that we came up with a new scenario for how to get the the subject to really have intentions. (211)",Statement,Bed006,211,train,mrda
"dialog acts:
mn015: and so we had a meeting on friday talking about how to avoid that. (210)
mn015: and it proved finally fruitful in the sense that we came up with a new scenario for how to get the the subject to really have intentions. (211)
mn015: and sort of to act upon those. (212)",Statement,Bed006,212,train,mrda
"dialog acts:
mn015: and it proved finally fruitful in the sense that we came up with a new scenario for how to get the the subject to really have intentions. (211)
mn015: and sort of to act upon those. (212)
mn015: and um (213)",Floor Holder,Bed006,213,train,mrda
"dialog acts:
mn015: and sort of to act upon those. (212)
mn015: and um (213)
mn015: there the idea is now that next actually we we need to hire one more person to actually do that job. (214)",Statement,Bed006,214,train,mrda
"dialog acts:
mn015: and um (213)
mn015: there the idea is now that next actually we we need to hire one more person to actually do that job. (214)
mn015: because it it's getting more complicated. (215)",Statement,Bed006,215,train,mrda
"dialog acts:
mn015: there the idea is now that next actually we we need to hire one more person to actually do that job. (214)
mn015: because it it's getting more complicated. (215)
mn015: so if you know anyone interested in in what i'm about to describe tell that person to to write a mail to me or jerry soon. (216)",Statement,Bed006,216,train,mrda
"dialog acts:
mn015: because it it's getting more complicated. (215)
mn015: so if you know anyone interested in in what i'm about to describe tell that person to to write a mail to me or jerry soon. (216)
mn015: fast. (217)",Statement,Bed006,217,train,mrda
"dialog acts:
mn015: so if you know anyone interested in in what i'm about to describe tell that person to to write a mail to me or jerry soon. (216)
mn015: fast. (217)
mn015: um the idea now is to sort of come up with a high level of sort of abstract tasks. (218)",Floor Holder,Bed006,218,train,mrda
"dialog acts:
mn015: fast. (217)
mn015: um the idea now is to sort of come up with a high level of sort of abstract tasks. (218)
mn015: go shopping. (219)",Statement,Bed006,219,train,mrda
"dialog acts:
mn015: um the idea now is to sort of come up with a high level of sort of abstract tasks. (218)
mn015: go shopping. (219)
mn015: um take in uh a batch of art. (220)",Statement,Bed006,220,train,mrda
"dialog acts:
mn015: go shopping. (219)
mn015: um take in uh a batch of art. (220)
mn015: um (221)",Floor Holder,Bed006,221,train,mrda
"dialog acts:
mn015: um take in uh a batch of art. (220)
mn015: um (221)
mn015: visit (222)",Interrupted/Abandoned/Uninterpretable,Bed006,222,train,mrda
"dialog acts:
mn015: um (221)
mn015: visit (222)
mn015: do some sightseeing. (223)",Statement,Bed006,223,train,mrda
"dialog acts:
mn015: visit (222)
mn015: do some sightseeing. (223)
mn015: blah blah blah blah blah. (224)",Statement,Bed006,224,train,mrda
"dialog acts:
mn015: do some sightseeing. (223)
mn015: blah blah blah blah blah. (224)
mn015: sort of analogous to what fey has started in in in compiling compiling here. (225)",Statement,Bed006,225,train,mrda
"dialog acts:
mn015: blah blah blah blah blah. (224)
mn015: sort of analogous to what fey has started in in in compiling compiling here. (225)
mn015: and already she has already gone to the trouble of of anchoring it with specific um um entities and real world places you will find in heidelberg. (226)",Statement,Bed006,226,train,mrda
"dialog acts:
mn015: sort of analogous to what fey has started in in in compiling compiling here. (225)
mn015: and already she has already gone to the trouble of of anchoring it with specific um um entities and real world places you will find in heidelberg. (226)
mn015: and um (227)",Floor Holder,Bed006,227,train,mrda
"dialog acts:
mn015: and already she has already gone to the trouble of of anchoring it with specific um um entities and real world places you will find in heidelberg. (226)
mn015: and um (227)
mn015: so out of these these high level categories the subject can pick a couple. (228)",Statement,Bed006,228,train,mrda
"dialog acts:
mn015: and um (227)
mn015: so out of these these high level categories the subject can pick a couple. (228)
mn015: such as if if there is a uh a category in emptying your roll of film the person can then decide okay i want to do that at this place. (229)",Statement,Bed006,229,train,mrda
"dialog acts:
mn015: so out of these these high level categories the subject can pick a couple. (228)
mn015: such as if if there is a uh a category in emptying your roll of film the person can then decide okay i want to do that at this place. (229)
mn015: sort of make up their own itinerary and and tasks. (230)",Statement,Bed006,230,train,mrda
"dialog acts:
mn015: such as if if there is a uh a category in emptying your roll of film the person can then decide okay i want to do that at this place. (229)
mn015: sort of make up their own itinerary and and tasks. (230)
mn015: and the person is not allowed to take sort of this high level category list with them. (231)",Statement,Bed006,231,train,mrda
"dialog acts:
mn015: sort of make up their own itinerary and and tasks. (230)
mn015: and the person is not allowed to take sort of this high level category list with them. (231)
mn015: but uh (232)",Floor Holder,Bed006,232,train,mrda
"dialog acts:
mn015: and the person is not allowed to take sort of this high level category list with them. (231)
mn015: but uh (232)
mn015: the person is able to take notes on a map that we will give him and the map will be a tourist's sort of schematic representation with with symbols for the objects. (233)",Statement,Bed006,233,train,mrda
"dialog acts:
mn015: but uh (232)
mn015: the person is able to take notes on a map that we will give him and the map will be a tourist's sort of schematic representation with with symbols for the objects. (233)
mn015: and so the person can maybe make a mental note that uh yeah i wanted to go shopping here. (234)",Statement,Bed006,234,train,mrda
"dialog acts:
mn015: the person is able to take notes on a map that we will give him and the map will be a tourist's sort of schematic representation with with symbols for the objects. (233)
mn015: and so the person can maybe make a mental note that uh yeah i wanted to go shopping here. (234)
mn015: and i wanted to maybe take a picture of that. (235)",Statement,Bed006,235,train,mrda
"dialog acts:
mn015: and so the person can maybe make a mental note that uh yeah i wanted to go shopping here. (234)
mn015: and i wanted to maybe take a picture of that. (235)
mn015: and maybe um eat here. (236)",Statement,Bed006,236,train,mrda
"dialog acts:
mn015: and i wanted to maybe take a picture of that. (235)
mn015: and maybe um eat here. (236)
mn015: and then goes in and solves the task with the system. (237)",Statement,Bed006,237,train,mrda
"dialog acts:
mn015: and maybe um eat here. (236)
mn015: and then goes in and solves the task with the system. (237)
mn015: i e fey. (238)",Statement,Bed006,238,train,mrda
"dialog acts:
mn015: and then goes in and solves the task with the system. (237)
mn015: i e fey. (238)
mn015: and um (239)",Floor Holder,Bed006,239,train,mrda
"dialog acts:
mn015: i e fey. (238)
mn015: and um (239)
mn015: and we're going to try out that. (240)",Statement,Bed006,240,train,mrda
"dialog acts:
mn015: and um (239)
mn015: and we're going to try out that. (240)
mn015: any questions? (241)",Yes-No-question,Bed006,241,train,mrda
"dialog acts:
mn015: and we're going to try out that. (240)
mn015: any questions? (241)
fe004: so um you'll have those say somewhere what their intention was? (242)",Floor Grabber,Bed006,242,train,mrda
"dialog acts:
mn015: any questions? (241)
fe004: so um you'll have those say somewhere what their intention was? (242)
fe004: so you still have the the nice thing about having data where you know what the actual intention was. (243)",Statement,Bed006,243,train,mrda
"dialog acts:
fe004: so um you'll have those say somewhere what their intention was? (242)
fe004: so you still have the the nice thing about having data where you know what the actual intention was. (243)
mn015: uhhuh yeah. (244)",Statement,Bed006,244,train,mrda
"dialog acts:
fe004: so you still have the the nice thing about having data where you know what the actual intention was. (243)
mn015: uhhuh yeah. (244)
fe004: but they will um (245)",Statement,Bed006,245,train,mrda
"dialog acts:
mn015: uhhuh yeah. (244)
fe004: but they will um (245)
fe004: there's nothing that says you know these are the things you want to do . (246)",Statement,Bed006,246,train,mrda
"dialog acts:
fe004: but they will um (245)
fe004: there's nothing that says you know these are the things you want to do . (246)
fe004: so they'll say well these are the things i want to do. (247)",Statement,Bed006,247,train,mrda
"dialog acts:
fe004: there's nothing that says you know these are the things you want to do . (246)
fe004: so they'll say well these are the things i want to do. (247)
fe004: and (248)",Floor Holder,Bed006,248,train,mrda
"dialog acts:
fe004: so they'll say well these are the things i want to do. (247)
fe004: and (248)
fe004: right. (249)",Continuer,Bed006,249,train,mrda
"dialog acts:
fe004: and (248)
fe004: right. (249)
fe004: so they'll have a little bit more natural interaction. (250)",Statement,Bed006,250,train,mrda
"dialog acts:
fe004: right. (249)
fe004: so they'll have a little bit more natural interaction. (250)
fe004: okay. (251)",Statement,Bed006,251,train,mrda
"dialog acts:
fe004: so they'll have a little bit more natural interaction. (250)
fe004: okay. (251)
mn015: hopefully. (252)",Statement,Bed006,252,train,mrda
"dialog acts:
fe004: okay. (251)
mn015: hopefully. (252)
fe004: uhhuh. (253)",Continuer,Bed006,253,train,mrda
"dialog acts:
mn015: hopefully. (252)
fe004: uhhuh. (253)
me012: so they'll be given this map which means that they won't have to like ask the system for for like high level information about where things are? (254)",Yes-No-question,Bed006,254,train,mrda
"dialog acts:
fe004: uhhuh. (253)
me012: so they'll be given this map which means that they won't have to like ask the system for for like high level information about where things are? (254)
mn015: yeah it's a schematic tourist map. (255)",Statement,Bed006,255,train,mrda
"dialog acts:
me012: so they'll be given this map which means that they won't have to like ask the system for for like high level information about where things are? (254)
mn015: yeah it's a schematic tourist map. (255)
mn015: so it'll be uh it'll still require the that information. (256)",Statement,Bed006,256,train,mrda
